R_angstrom,E_FIC_aug-cc-pV5Z_hartree
2.150750750750751,-1.01492320026301
2.1555555555555554,-1.01473364468671
2.1603603603603605,-1.01454625603112
2.165165165165165,-1.01436101508598
2.16996997,-1.01417790269249
2.1747747747747748,-1.01399689974574
2.1795795795795794,-1.01381798719725
2.1843843843843844,-1.01364114605721
2.189189189189189,-1.01346635739689
2.193993993993994,-1.01329360235084
2.1987987987987987,-1.01312286211911
2.2036036036036037,-1.01295411796943
2.2084084084084084,-1.01278735123934
2.2132132132132134,-1.01262254333824
2.218018018018018,-1.01245967574934
2.222822822822823,-1.0122987300317
2.2276276276276277,-1.01213968782212
2.2324324324324327,-1.01198253083692
2.2372372372372373,-1.01182724087384
2.242042042042042,-1.01167379981381
2.246846846846847,-1.01152218962251
2.2516516516516516,-1.01137239235219
2.2564564564564566,-1.0112243901432
2.2612612612612613,-1.01107816522555
2.2660660660660663,-1.01093369992043
2.270870870870871,-1.01079097664163
2.275675675675676,-1.01064997789701
2.2804804804804806,-1.01051068628981
2.285285285285285,-1.01037308452005
2.2900900900900902,-1.01023715538565
2.294894894894895,-1.01010288178379
2.2996997,-1.00997024671197
2.3045045045045045,-1.00983923326927
2.3093093093093096,-1.00970982465729
2.314114114114114,-1.00958200418122
2.318918918918919,-1.00945575525105
2.323723723723724,-1.00933106138211
2.3285285285285284,-1.0092079061963
