R_angstrom,E_root0,E_root1,E_root2,E_root3,E_root4,E_root5,E_root6
0.5655310621242484,-0.48374230000969853,0.36291292149488397,0.46530844310748404,0.46530844310748454,0.5188411470446717,0.6951129719932306,0.7264567242254971
0.5751503006012024,-0.49114391418113434,0.3451011047444206,0.45044168836411885,0.45044168836412246,0.5045537237619788,0.6790128777800251,0.7107310008413289
0.5847695390781563,-0.49813356888383065,0.3277975708765539,0.4360938688116248,0.4360938688116291,0.49077049196211525,0.6634308727902939,0.695519545155946
0.5943887775551102,-0.5047349100189366,0.3109788783120483,0.42223978802510154,0.42223978802510687,0.47746650199966467,0.6483422786942451,0.6807973702983119
0.6040080160320641,-0.5109699809863003,0.2946231646628126,0.40885584785269063,0.4088558478527005,0.4646184017541351,0.6337240485866154,0.6665410804698862
0.613627254509018,-0.5168593504866748,0.2787100228242645,0.3959199230557553,0.3959199230557625,0.45220431146194,0.6195546424295187,0.652728746071536
0.623246492985972,-0.5224222285429193,0.2632203814625995,0.383411249550434,0.3834112495504382,0.44020371013795295,0.6058139058922823,0.6393397904070401
0.6328657314629258,-0.5276765720092761,0.24813640043792629,0.37131031889430793,0.37131031889431354,0.42859733377377507,0.5924829568463456,0.626354886743961
0.6424849699398798,-0.5326391806738601,0.2334413734480809,0.35959878608214046,0.35959878608214685,0.4173670755562097,0.5795440774700132,0.6137558646594324
0.6521042084168336,-0.5373257849345162,0.21911963924247013,0.348259383602572,0.3482593836025746,0.40649590918683437,0.5669806144415404,0.6015256247247455
0.6617234468937876,-0.5417511258943034,0.2051565003857858,0.3372758433443972,0.3372758433444005,0.3959678045325134,0.5547768882192039,0.5896480606914526
0.6713426853707415,-0.5459290286365621,0.19153814890478604,0.3266328252013231,0.3266328252013237,0.3857676577529664,0.54291811195049,0.5781079884355431
0.6809619238476954,-0.5498724693333796,0.1782515982286974,0.31631585171338744,0.31631585171338955,0.37588122587116235,0.531390319824715,0.566891080996818
0.6905811623246493,-0.5535936367792118,0.16528462087839546,0.306311248156929,0.3063112481569328,0.3662950667889218,0.520180304085594,0.5559838091210336
0.7002004008016032,-0.5571039888601292,0.15262569141261828,0.2966060875598278,0.296606087559828,0.3569964842170702,0.5092755595980851,0.5453733867729154
0.7098196392785572,-0.5604143044199583,0.14026393417060978,0.28718814017583405,0.28718814017583744,0.3479734770477113,0.49866423476042654,0.5350477211416573
0.719438877755511,-0.5635347309298812,0.1281890753902697,0.2780458270014878,0.2780458270014917,0.33921469274424165,0.4883350876423361,0.5249953667075669
0.729058116232465,-0.5664748283209923,0.11639139931156428,0.26916817696362444,0.26916817696362466,0.33070938372147984,0.47827744639835923,0.5149049620733277
0.7386773547094188,-0.5692436093067077,0.10486170790940785,0.2605447874443729,0.2605447874443738,0.3224473703741399,0.4684811732035683,0.5052051758041902
0.7482965931863728,-0.5718495764871931,0.0935912839306483,0.2521657878464149,0.25216578784642185,0.31441900031653436,0.458936631140507,0.4957447406183152
0.7579158316633265,-0.5743007565048989,0.08257185694080338,0.24402180610901492,0.24402180610901808,0.3066151173869824,0.44963465361423827,0.48731053105133226
0.7675350701402806,-0.5766047314922347,0.07179557211255172,0.23610393661382267,0.23610393661382556,0.2990270292721953,0.4405665159827054,0.47847292395354246
0.7771543086172346,-0.5787686680436415,0.06125496151589993,0.2284037132770544,0.22840371327705833,0.2916464789595798,0.43172390917033654,0.4698513971226975
0.7867735470941883,-0.5807993439231733,0.05094291769063264,0.22091308094498024,0.22091308094498185,0.28446561748835575,0.42309891508403286,0.46143801836784526
0.7963927855711423,-0.5827031727039726,0.04085266930440645,0.21362437151903418,0.21362437151903801,0.2774769791125548,0.4146839836870422,0.45322524211109705
