R_angstrom,E_singlet_root_0,E_singlet_root_1,E_singlet_root_2,E_singlet_root_3,E_singlet_root_4,E_singlet_root_5,E_singlet_root_6,E_singlet_root_7,E_singlet_root_8,E_singlet_root_9,E_singlet_root_10,E_triplet_root_0,E_triplet_root_1,E_triplet_root_2,E_triplet_root_3,E_triplet_root_4,E_triplet_root_5,E_triplet_root_6,E_triplet_root_7,E_triplet_root_8,E_triplet_root_9,E_triplet_root_10
0.5618090452261306,-1.1409709460642574,-0.6074714657644117,-0.4602682257762357,-0.3998487847575417,-0.20558509424464388,-0.09319554179311551,0.16470546984518641,0.26675142299128096,0.2949845727634134,0.3032683163098052,0.33707541486896553,-0.6566892024170826,-0.5376197817688512,-0.37766684377572235,-0.15286366382794847,-0.0470761451349585,0.03498796733135623,0.19145899002201816,0.34763878103471746,0.3930085950190776,0.4318763028034446,0.45897797425494735
0.585929648241206,-1.150697390601497,-0.6248673108002228,-0.47851163528719065,-0.41655754513549825,-0.22414083509232807,-0.11381067028374725,0.12181213426965387,0.23466468215463787,0.2592728254971117,0.2661238585823741,0.3088741531075888,-0.6793046638220656,-0.557154927033848,-0.396947252081448,-0.1743800704102273,-0.06533245296123003,0.016744639248190363,0.15051394132310147,0.3054592660003248,0.3501798457083657,0.3947723820003127,0.4216447899564986
0.6100502512562813,-1.1582881251550003,-0.6398502581730545,-0.49435064861950373,-0.43084699389672343,-0.24027159935075537,-0.13213203730017475,0.08176888938216798,0.2047677950748641,0.22666590309533408,0.22792941888530915,0.28773020250688863,-0.6997426577012429,-0.5742626373719266,-0.4141750183354691,-0.19106374676241877,-0.0811108922482019,-0.0018012675162363267,0.11246548783809474,0.26629140887300873,0.31039740186910625,0.3606667920525116,0.3873939357231426
0.6341708542713568,-1.1640628629664937,-0.6527486465263624,-0.5081092245618023,-0.44304873335965456,-0.254304658515362,-0.14853368365214092,0.04443305828990318,0.17704379750547838,0.19085881751016875,0.1968098776280096,0.26811966726359937,-0.7183202269183823,-0.5892569417030117,-0.42973147052617866,-0.20402759578867158,-0.09471146067087677,-0.020234828337704958,0.07698781493926854,0.22979961419231454,0.2733410302221876,0.32921911477015864,0.3558730504241004
0.6582914572864322,-1.1682898934602954,-0.6638393915919623,-0.5200604591941935,-0.453442755380034,-0.26651589879284576,-0.16336650058708613,0.009689287821119552,0.15117949152449028,0.15579155214740104,0.16940236402614528,0.24202072335945723,-0.7352995268860618,-0.6023990662705079,-0.4438068725359454,-0.2145246917468282,-0.10638492227339547,-0.03789565497257341,0.04380741717041958,0.1956996073759908,0.2387397361385779,0.3001405228803896,0.32678053381548006
0.6824120603015076,-1.1711954661256394,-0.6733572933642367,-0.5304365344637967,-0.4622666221172482,-0.27713913461923956,-0.17698383701815834,-0.022527591491368515,0.12165163416872493,0.12822035245001262,0.14418344206668832,0.21650017036830205,-0.7508978254049081,-0.6139106701113604,-0.4564874717470666,-0.22358197041952244,-0.11634319645968516,-0.05421404063652757,0.01269333614247925,0.16374930168610136,0.20636434460287578,0.2731838647971452,0.2998567613294611
0.7065326633165829,-1.1729712883390209,-0.6815024603172462,-0.5394369348652366,-0.4697227749424815,-0.28637353178948377,-0.18976748135660748,-0.05221773303136168,0.09021312646931912,0.10618936573182414,0.12092843460499492,0.19273805315718118,-0.7652955017441692,-0.6239828348849379,-0.46783475220730364,-0.23185355821564835,-0.12476772924722479,-0.06886059651545429,-0.016550306398596115,0.13374150469284363,0.17602009973554134,0.24813607991951947,0.27487717187384214
0.7306532663316583,-1.173780541622956,-0.6884462722100267,-0.5472350320456106,-0.475984481564791,-0.29438956777070147,-0.20214705111124354,-0.07930737204924154,0.060415019754645694,0.08590280315523346,0.0994421139222339,0.17062788104169768,-0.7786424982275816,-0.6327817187624195,-0.47792184999880083,-0.2396719137403257,-0.13181633826942785,-0.08174022707044304,-0.044089542242606305,0.1054982787924047,0.14753983849053554,0.2248123282980518,0.25164666237481076
0.7547738693467336,-1.173762717045293,-0.6943361901294532,-0.5539829118524914,-0.48120077500589076,-0.30133384355021053,-0.214598393344691,-0.10365474996507673,0.032260306053221166,0.06711470434946165,0.07955401658197292,0.14999514622460364,-0.7910636110594876,-0.6404523669644385,-0.48683797354503267,-0.2471662014841337,-0.13762884469370684,-0.09292385369268275,-0.07006115488662945,0.07886688616913973,0.12077825872576897,0.20305133847251933,0.22999499073134727
0.778894472361809,-1.1730375131721322,-0.6992996510072357,-0.5598144629517269,-0.48550061698508007,-0.3073329821827949,-0.22759945196492448,-0.1250911327773504,0.005669406542917144,0.04967934995430734,0.06111462684242308,0.13065079937114754,-0.8026628821452572,-0.6471216698404244,-0.4946810978942745,-0.2543632244630465,-0.1423316763378576,-0.10262768481284834,-0.09452398166621956,0.05371727455283415,0.09560748916362383,0.1827116762424253,0.2097730037369805
