R_angstrom,E_root_0,E_root_1,E_root_2,E_root_3,E_root_4,E_root_5,E_root_6,E_root_7,E_root_8,E_root_9
2.3226130653266335,-1.0092372179284486,-0.7136066400241827,-0.6351069313531217,-0.5336097579029939,-0.519301026484188,-0.41116776025529406,-0.3322318086233848,-0.2680918381039287,-0.2334169195714026,-0.2034146203994041
2.3467336683417086,-1.0086339614491013,-0.7135768765341415,-0.6343386620151825,-0.5336290156073302,-0.5202003989643316,-0.41130822615896295,-0.33289940115908073,-0.26679347562253414,-0.23420411675935848,-0.20490572495983644
2.370854271356784,-1.0080674585939704,-0.7134880870026357,-0.633600004380996,-0.5336727902638747,-0.5210352246732923,-0.41146134470772316,-0.3335236843124037,-0.26550875490478004,-0.23496516377277094,-0.20637443698204505
2.3949748743718593,-1.0075357497602102,-0.7133435485141111,-0.6328908064867311,-0.5337410769013544,-0.5218075418348005,-0.41162552539794034,-0.33410934583727797,-0.26423782523036393,-0.2357039744927174,-0.20781836970329493
2.419095477386935,-1.0070369475412972,-0.7131464432568462,-0.6322108040245737,-0.5338340595705042,-0.5225191401514282,-0.4117993599830173,-0.33466109640456687,-0.26298086184985847,-0.23642444358021625,-0.20923498117546263
2.44321608040201,-1.0065692377797406,-0.7128998509863403,-0.6315596335767145,-0.533952121290469,-0.523171550366208,-0.4119816114525896,-0.3351836271934745,-0.261738065446668,-0.23713041310217384,-0.21062162477093585
2.4673366834170856,-1.0061308801691067,-0.7126067438104371,-0.6309368442861842,-0.5340958326651193,-0.5237660562791195,-0.41217119420967485,-0.33568156288369655,-0.26050966073749593,-0.23782563368118,-0.21197561582598004
2.4914572864321607,-1.0057202082762253,-0.7122699828158562,-0.630341908777875,-0.5342659130023474,-0.5243037326677842,-0.4123671608339765,-0.3361594087440144,-0.2592958943178604,-0.23851372301123566,-0.21329429809645697
2.5155778894472363,-1.0053356292175086,-0.7118923158335178,-0.629774232855568,-0.5344631615579263,-0.5247855137632647,-0.41256868554819776,-0.33662149481048614,-0.2580970318733621,-0.23919811953924164,-0.21457513480350016
2.539698492462312,-1.0049756229040174,-0.7114763766857459,-0.6292331647028533,-0.5346883619990677,-0.525212287843474,-0.4127750488595265,-0.33707192476891773,-0.25691335488576966,-0.2398820317329593,-0.21581578902417276
2.563819095477387,-1.0046387409707456,-0.7110246853004261,-0.6287180033449303,-0.5349421708152016,-0.5255850079154839,-0.4129856231523964,-0.3375145282652642,-0.25574515696835226,-0.24056838192373897,-0.21701421233486856
